t,loopRate,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,gyroBias.x,gyroBias.y,gyroBias.z,rates.x,rates.y,rates.z,attitude.roll,attitude.pitch,attitude.yaw,controlRoll,controlPitch,controlYaw,controlThrottle,armed,mode,ratesTarget.x,ratesTarget.y,ratesTarget.z,attitudeTarget.roll,attitudeTarget.pitch,attitudeTarget.yaw,thrustTarget,motors[0],motors[1],motors[2],motors[3],voltage,temp,imuTemp
61.0352668762207,,-0.010427456349134445,0.00554300844669342,0.019168857485055923,,,,,,,,,,,,,,,,,,,,,,,,,,0.11542073637247086,0.1193050816655159,0.10937627404928207,0.10789790004491806,,,
61.03622817993164,,-0.009362176060676575,-0.00617508590221405,0.021299419924616814,,,,,,,,,,,,,,,,,,,,,,,,,,0.11734034866094589,0.11816870421171188,0.1101166382431984,0.10637430101633072,,,
61.03720474243164,,0.00448647141456604,-0.005109801888465881,0.014907736331224442,,,,,,,,,,,,,,,,,,,,,,,,,,0.11763210594654083,0.1183105856180191,0.11119134724140167,0.10486595332622528,,,
61.038185119628906,,0.011943435296416283,0.0023471638560295105,0.00745077058672905,,,,,,,,,,,,,,,,,,,,,,,,,,0.11669890582561493,0.1187669187784195,0.11232580244541168,0.10420836508274078,3.9602439403533936,53.099998474121094,28.044658660888672
61.03916549682617,,0.010878156870603561,0.0044777244329452515,-6.193993613123894e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0.11560121178627014,0.11933718621730804,0.1126893162727356,0.10437227785587311,,,
61.04017639160156,,0.011943435296416283,0.009804129600524902,-0.00639787781983614,,,,,,,,,,,,,,,,,,,,,,,,,,0.11416223645210266,0.1199163943529129,0.11277224123477936,0.10514912009239197,,,
61.04118347167969,,0.00448647141456604,0.0034124478697776794,-0.010659001767635345,,,,,,,,,,,,,,,,,,,,,,,,,,0.11359303444623947,0.12058904021978378,0.11174113303422928,0.10607678443193436,,,
61.04218292236328,,0.0034211911261081696,0.0023471638560295105,-0.011724281124770641,,,,,,,,,,,,,,,,,,,,,,,,,,0.11319521069526672,0.12121450901031494,0.11072659492492676,0.10686367750167847,,,
61.04316329956055,,0.00874759629368782,0.007673569023609161,-0.008528439328074455,,,,,,,,,,,,,,,,,,,,,,,,,,0.11251087486743927,0.12151774764060974,0.11066153645515442,0.10730983316898346,,,
61.044166564941406,,0.00448647141456604,0.006608292460441589,-0.004267317242920399,,,,,,,,,,,,,,,,,,,,,,,,,,0.11258012056350708,0.12137468159198761,0.11050282418727875,0.10754236578941345,,,
61.045162200927734,,-0.004035774618387222,0.006608292460441589,0.002124367281794548,,,,,,,,,,,,,,,,,,,,,,,,,,0.11346782743930817,0.12047164142131805,0.11031097173690796,0.10774955153465271,,,
61.046165466308594,,-0.010427456349134445,0.0012818872928619385,0.01171189360320568,,,,,,,,,,,,,,,,,,,,,,,,,,0.11529382318258286,0.11921579390764236,0.11019637435674667,0.107294000685215,,,
61.04716110229492,,-0.014688581228256226,-0.00617508590221405,0.014907736331224442,,,,,,,,,,,,,,,,,,,,,,,,,,0.11741287261247635,0.11824794858694077,0.10983560234308243,0.10650356858968735,,,
61.04816818237305,,-0.008296899497509003,-0.00617508590221405,0.010646612383425236,,,,,,,,,,,,,,,,,,,,,,,,,,0.11833400279283524,0.1180989220738411,0.10981353372335434,0.10575353354215622,,,
61.04930114746094,,-0.0008399300277233124,-0.00617508590221405,0.004254928790032864,0.6440500617027283,-0.2346353530883789,10.034252166748047,,,,-0.0031601502560079098,-0.001018782495521009,0.004619032144546509,0.005369219928979874,-0.011916253715753555,2.7498459815979004,,,,,,,,,,,,,,0.11819972097873688,0.11868807673454285,0.10990265011787415,0.10520954430103302,,,
61.05085372924805,,0.00874759629368782,-0.004044517874717712,-0.008528439328074455,,,,,,,,,,,,,,,,,,,,,,,,,,0.11685475707054138,0.12007209658622742,0.10967549681663513,0.10539764165878296,,,
61.05173873901367,,-0.0008399300277233124,-0.005109801888465881,-0.0095937205478549,,,,,,,,,,,,,0.0,0.0,0.0,0.11299999803304672,,,,,,,,,,0.11620177328586578,0.12091304361820221,0.1089380532503128,0.10594712197780609,,,
61.052589416503906,,-0.0019052103161811829,-0.0019139572978019714,-0.008528439328074455,,,,,,,,,,,,,,,,,,,,,,,,,,0.11559887230396271,0.12126670777797699,0.10855379700660706,0.10658061504364014,,,
61.053409576416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11511126160621643,0.12156574428081512,0.10824935138225555,0.10707363486289978,,,
61.05423355102539,,-0.0008399300277233124,0.007673569023609161,-0.00639787781983614,,,,,,,,,,,,,,,,,,,,,,,,,,0.1142100915312767,0.12117398530244827,0.10877031832933426,0.10784559696912766,,,
61.05516052246094,,-0.002970494329929352,0.010869413614273071,-0.0010714749805629253,,,,,,,,,,,,,,,,,,,,,,,,,,0.11390340328216553,0.12041732668876648,0.10941123962402344,0.10826802253723145,,,
61.0561637878418,,-0.002970494329929352,0.007673569023609161,0.006385489832609892,,,,,,,,,,,,,,,,,,,,,,,,,,0.11436454951763153,0.11965522170066833,0.11011463403701782,0.1078655868768692,,,
61.05716323852539,,-0.011492736637592316,0.0012818872928619385,0.010646612383425236,,,,,,,,,,,,,,,,,,,,,,,,,,0.11577873677015305,0.1187480166554451,0.11014685779809952,0.10732638090848923,,,
61.058162689208984,,-0.010427456349134445,-0.007240362465381622,0.008516051806509495,,,,,,,,,,,,,,,,,,,,,,,,,,0.11707054823637009,0.1186930313706398,0.10975941270589828,0.10647699981927872,,,
61.05916213989258,,0.002355910837650299,-0.0019139572978019714,0.004254928790032864,,,,,,,,,,,,,,,,,,,,,,,,,,0.11680907011032104,0.11925499141216278,0.11023476719856262,0.10570116341114044,,,
61.06016540527344,,0.015139279887080193,0.007673569023609161,-6.193993613123894e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0.11526001244783401,0.12004450708627701,0.11144376546144485,0.10525170713663101,,,
61.061161041259766,,0.020465683192014694,0.009804129600524902,-0.005332597531378269,,,,,,,,,,,,,,,,,,,,,,,,,,0.1135198101401329,0.1210770383477211,0.1122710332274437,0.10513211041688919,,,
61.06216049194336,,0.009812876582145691,0.00873885303735733,-0.007463159039616585,,,,,,,,,,,,,,,,,,,,,,,,,,0.11281335353851318,0.12145832180976868,0.1119883805513382,0.10573993623256683,,,
61.06316375732422,,0.0012906305491924286,0.0044777244329452515,-0.004267317242920399,,,,,,,,,,,,,,,,,,,,,,,,,,0.11316829174757004,0.12136154621839523,0.111224465072155,0.10624568909406662,,,
61.06416320800781,,0.006617031991481781,0.0044777244329452515,0.001059086644090712,,,,,,,,,,,,,,,,,,,,,,,,,,0.11347374320030212,0.12126751244068146,0.11123090982437134,0.10602782666683197,,,
61.065162658691406,,0.009812876582145691,0.0034124478697776794,0.003189648035913706,,,,,,,,,,,,,,,,,,,,,,,,,,0.11375955492258072,0.12127431482076645,0.11145200580358505,0.10551411658525467,,,
61.066162109375,,0.0076823122799396515,0.00021660327911376953,0.005320209544152021,,,,,,,,,,,,,,,,,,,,,,,,,,0.1144111156463623,0.12115292251110077,0.11146290600299835,0.10497304797172546,,,
61.067161560058594,,-0.004035774618387222,-0.0008486807346343994,0.008516051806509495,,,,,,,,,,,,,,,,,,,,,,,,,,0.11574943363666534,0.12027612328529358,0.11104176938533783,0.10493266582489014,,,
61.06816482543945,,-0.017884422093629837,-0.0029792413115501404,0.009581332094967365,,,,,,,,,,,,,,,,,,,,,,,,,,0.11758143454790115,0.11899171024560928,0.11007442325353622,0.10535242408514023,,,
61.06916427612305,,-0.014688581228256226,-0.005109801888465881,0.005320209544152021,,,,,,,,,,,,,,,,,,,,,,,,,,0.11852727085351944,0.11860724538564682,0.10931121557950974,0.1055542603135109,,,
61.07016372680664,,-0.007231615483760834,-0.005109801888465881,-0.004267317242920399,0.4333571195602417,-0.37110692262649536,10.010310173034668,,,,-0.003929533064365387,-0.0009027110645547509,0.002469898434355855,0.0053547341376543045,-0.011836760677397251,2.74985671043396,,,,,,,,,,,,,,0.11817409098148346,0.11932401359081268,0.10865810513496399,0.10584378242492676,,,
61.07130432128906,,0.00448647141456604,-0.004044517874717712,-0.012789562344551086,,,,,,,,,,,,,,,,,,,,,,,,,,0.1166868805885315,0.12087763845920563,0.10831288993358612,0.10612258315086365,,,
61.07371139526367,,-0.004035774618387222,-0.010436207056045532,-6.193993613123894e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0.12079828977584839,0.12508808076381683,0.11226843297481537,0.10984519124031067,,,
61.074668884277344,,-0.004035774618387222,-0.0019139572978019714,0.003189648035913706,,,,,,,,,,,,,,,,,,,,,,,,,,0.12080360949039459,0.12470822036266327,0.11270232498645782,0.10978583991527557,,,
61.07628631591797,,-0.008296899497509003,0.00021660327911376953,0.003189648035913706,,,,,,,,,,,,,,,,,,,,,,,,,,0.12089640647172928,0.12426842004060745,0.11296311765909195,0.10987205058336258,,,
61.077232360839844,,-0.007231615483760834,0.0034124478697776794,0.005320209544152021,,,,,,,,,,,,,,,,,,,,,,,,,,0.12088855355978012,0.12358137220144272,0.11351046711206436,0.11001960188150406,,,
61.078163146972656,,-0.009362176060676575,-0.0019139572978019714,0.004254928790032864,,,,,,,,,,,,,,,,,,,,,,,,,,0.1212378516793251,0.1233377531170845,0.11346638947725296,0.10995800048112869,,,
61.07916259765625,,-0.006166335195302963,-0.010436207056045532,0.003189648035913706,,,,,,,,,,,,,,,,,,,,,,,,,,0.1216694787144661,0.12385048717260361,0.11315230280160904,0.10932772606611252,,,
61.080162048339844,,0.00448647141456604,-0.004044517874717712,0.001059086644090712,,,,,,,,,,,,,,,,,,,,,,,,,,0.12095220386981964,0.12453006207942963,0.11370836198329926,0.10880936682224274,,,
61.08116149902344,,0.013008717447519302,0.0044777244329452515,-0.004267317242920399,,,,,,,,,,,,,,,,,,,,,,,,,,0.11928075551986694,0.12533053755760193,0.11461031436920166,0.10877838730812073,,,
61.08216094970703,,0.020465683192014694,0.00873885303735733,-0.00639787781983614,,,,,,,,,,,,,,,,,,,,,,,,,,0.11741240322589874,0.12618833780288696,0.11560516059398651,0.10879409313201904,,,
